id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore
39046,Dodge,Challenger SRT,2018,Midsize Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,94,0,15.0462,18.6,24.6279,34.6,18.2395,486,3,3
39047,Dodge,Challenger SRT,2018,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.2,94,0,12.9929,16.0,20.5813,27.7,15.5775,567,2,2
39048,Dodge,Challenger SRT,2018,Midsize Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,6.4,94,0,14.0551,17.3,22.5138,31.4,16.9149,523,3,3
39049,Dodge,Challenger GT,2018,Midsize Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,94,0,18.3385,23.0,26.9053,38.1,21.4055,415,4,4
39050,Chrysler,300,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
39051,Chrysler,300,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
39052,Chrysler,300,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Midgrade Gasoline,8,5.7,0,106,15.9536,19.8,25.0202,35.1989,19.062,466,3,3
39053,Chrysler,300 AWD,2018,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,18.3385,23.0,26.9053,38.1,21.4055,415,4,4
39054,Chrysler,300 AWD,2018,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,106,18.3385,23.0,26.9053,38.1,21.4055,415,4,4
39055,Dodge,Charger,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
39056,Dodge,Charger,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,19.0003,23.9,30.0971,43.1,22.7798,389,5,5
39057,Dodge,Charger,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Midgrade Gasoline,8,5.7,0,105,15.9536,19.8,25.0202,35.1989,19.062,466,3,3
39058,Dodge,Charger,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,0,105,15.0462,18.6,24.6279,34.6,18.2395,486,3,3
39059,Dodge,Charger SRT,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.2,0,105,13.3461,16.1,22.0226,28.8,16.2222,546,2,2
39060,Dodge,Charger SRT,2018,Large Cars,Rear-Wheel Drive,Automatic 8-spd,Premium Gasoline,8,6.4,0,105,15.0462,18.6,24.6279,34.6,18.2395,486,3,3
39061,Dodge,Charger AWD,2018,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,18.3385,23.0,26.9053,38.1,21.4055,415,4,4
39062,Dodge,Charger AWD,2018,Large Cars,All-Wheel Drive,Automatic 8-spd,Regular Gasoline,6,3.6,0,105,18.3385,23.0,26.9053,38.1,21.4055,415,4,4
39063,Hyundai,Sonata,2018,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,0,106,27.6673,35.1,36.8753,53.5,31.1698,284,7,7
39064,Kia,Forte 5,2018,Large Cars,Front-Wheel Drive,Automatic (AM7),Regular Gasoline,4,1.6,0,0,24.9259,32.2,29.7811,42.6,26.8993,332,6,6
39065,Kia,Forte 5,2018,Large Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.6,0,0,22.8912,29.3,29.0199,41.4,25.2951,353,5,5
39108,MINI,Cooper Convertible,2018,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,76,0,28.0536,36.7643,37.4754,55.1011,31.6323,280,7,7
39109,MINI,Cooper S Convertible,2018,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,76,0,25.2155,32.6172,32.8481,47.5008,28.16,315,6,6
39110,MINI,Cooper S Convertible,2018,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,76,0,22.8412,29.2294,32.1334,46.3492,26.2582,338,5,5
39111,MINI,John Cooper Works Convertible,2018,Minicompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,76,0,25.2155,32.6172,32.8481,47.5008,28.16,315,6,6
39112,MINI,John Cooper Works Convertible,2018,Minicompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,76,0,22.1051,28.1938,30.9215,44.4099,25.3588,349,5,5
39113,BMW,230i Coupe,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,89,0,23.9633,30.8214,34.7125,50.5327,27.8432,318,6,6
39114,BMW,230i Convertible,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,82,0,23.6099,30.3182,34.0585,49.4646,27.3913,324,6,6
39115,BMW,230i xDrive Convertible,2018,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,82,0,23.0533,29.529,32.7247,47.3016,26.5895,333,6,6
39116,BMW,M240i Coupe,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,89,0,21.2231,26.9618,30.0907,43.0899,24.4678,362,5,5
39117,BMW,M240i Coupe,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,89,0,18.746,23.5535,28.0773,39.923,22.0425,401,4,4
39118,BMW,M240i xDrive Coupe,2018,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,89,0,20.9585,26.5942,30.1586,43.1975,24.2934,365,5,5
39119,BMW,M240i Convertible,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,82,0,21.2231,26.9618,30.0907,43.0899,24.4678,362,5,5
39120,BMW,M240i Convertible,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,82,0,18.4483,23.149,27.0928,38.3906,21.5412,411,4,4
39121,BMW,M240i xDrive Convertible,2018,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,82,0,20.9585,26.5942,30.1586,43.1975,24.2934,365,5,5
39122,BMW,M2,2018,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,89,0,17.8951,22.4,25.5432,36.0,20.6817,430,4,4
39123,BMW,M2,2018,Subcompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,89,0,19.9737,25.2333,26.4199,37.3494,22.4372,395,4,4
39124,MINI,Cooper Hardtop 2 door,2018,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,27.7395,36.3,37.8335,55.7,31.5243,282,7,7
39125,MINI,Cooper Hardtop 4 door,2018,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,28.0536,36.7643,37.4754,55.1011,31.6323,280,7,7
39126,MINI,Cooper S Hardtop 2 door,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,0,0,25.3855,32.8626,32.4727,46.8952,28.1502,316,6,6
39127,MINI,Cooper S Hardtop 2 door,2018,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,22.8412,29.2294,32.1334,46.3492,26.2582,338,5,5
39128,MINI,Cooper S Hardtop 4 door,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,0,0,25.3855,32.8626,32.4727,46.8952,28.1502,316,6,6
39129,MINI,Cooper S Hardtop 4 door,2018,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,22.8412,29.2294,32.1334,46.3492,26.2582,338,5,5
39130,MINI,John Cooper Works Hardtop,2018,Subcompact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,2.0,0,0,25.3855,32.8626,32.4727,46.8952,28.1502,316,6,6
39131,MINI,John Cooper Works Hardtop,2018,Subcompact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,22.8412,29.2294,32.1334,46.3492,26.2582,338,5,5
39132,BMW,330i,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,23.6099,30.3182,34.0585,49.4646,27.3913,324,6,6
39133,BMW,330i xDrive,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,23.0533,29.529,32.7247,47.3016,26.5895,333,6,6
39134,BMW,320i,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,23.5109,30.1776,35.0555,51.095,27.6013,323,6,6
39135,BMW,320i,2018,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,96,23.0504,29.5249,34.967,50.9497,27.2256,326,6,6
39136,BMW,320i xDrive,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,22.8498,29.2415,34.1656,49.6392,26.8519,332,6,6
39137,BMW,340i,2018,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,96,21.3872,27.1903,32.1612,46.3939,25.1836,352,5,5
39138,BMW,340i,2018,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,96,19.3571,24.3874,29.0383,41.4289,22.7738,389,5,5
39139,BMW,340i xDrive,2018,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,96,21.1633,26.8787,31.4785,45.2991,24.8238,357,5,5
39140,BMW,340i xDrive,2018,Compact Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,0,96,19.3881,24.4298,28.5059,40.5933,22.6479,390,5,5
39141,BMW,440i Coupe,2018,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.0,90,0,19.3571,24.3874,29.0383,41.4289,22.7738,389,5,5
39142,Chevrolet,Cruze,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,94,29.4867,38.9,39.5547,58.6,33.301,267,8,8
39143,Chevrolet,Cruze Premier,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,94,29.4867,38.9,39.0,58.6,33.301,269,8,8
39144,Chevrolet,Cruze,2018,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,94,27.1962,35.5,40.2606,59.8,31.8465,277,7,7
39145,Chevrolet,Sonic,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,91,26.6501,34.7,35.4237,51.7,29.9929,296,7,7
39146,Chevrolet,Sonic,2018,Compact Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,91,28.0101,36.7,37.4148,55.0,31.5825,280,7,7
39147,Infiniti,Q50 Hybrid,2018,Compact Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,0,100,26.820999999999998,34.9499,31.8807,45.9434,28.8838,308,6,6
39148,Infiniti,Q50 Hybrid AWD,2018,Compact Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,0,100,25.8251,33.4988,30.4122,43.5998,27.7056,321,6,6
39149,Mitsubishi,Mirage,2018,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,3,1.2,0,86,33.2597,44.6614,40.6328,60.4352,36.217,242,8,8
39150,Mitsubishi,Mirage,2018,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,3,1.2,0,86,36.8736,50.3763,42.9477,64.425,39.3799,225,9,9
39151,Mitsubishi,Mirage G4,2018,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,3,1.2,0,90,32.6414,43.7032,39.7448,58.9226,35.4962,249,8,8
39152,Mitsubishi,Mirage G4,2018,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,3,1.2,0,90,34.5274,46.6437,41.3854,61.7249,37.3095,237,8,8
39153,BMW,530i,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,99,23.6099,30.3182,34.0585,49.4646,27.3913,324,6,6
39154,BMW,530i xDrive,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,99,23.0533,29.529,32.7247,47.3016,26.5895,333,6,6
39155,Chevrolet,Cruze Hatchback,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,0,29.4867,38.9,38.0,58.6,32.0,278,7,7
39156,Chevrolet,Cruze Premier Hatchback,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,0,28.0,38.9,37.0,58.6,31.0,287,7,7
39157,Infiniti,Q70,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,0,104,16.4046,20.4,24.2005,33.9493,19.1858,464,3,3
39158,Infiniti,Q70 AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,8,5.6,0,104,15.5828,19.3085,22.6442,31.596,18.1265,490,3,3
39159,Infiniti,Q70 Hybrid,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.5,0,104,28.0777,36.8,33.0331,47.7998,30.1103,296,7,7
39160,Infiniti,Q70,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,0,104,17.8364,22.3207,25.1798,35.4431,20.5308,433,4,4
39161,Infiniti,Q70 AWD,2018,Midsize Cars,All-Wheel Drive,Automatic (S7),Premium Gasoline,6,3.7,0,104,17.7408,22.1917,24.1609,33.8891,20.1503,442,4,4
39162,MINI,Cooper Clubman,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,24.3407,31.3604,32.2701,46.568999999999996,27.3667,323,6,6
39163,MINI,Cooper Clubman,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,24.4327,31.4922,33.5563,48.6477,27.8388,319,6,6
39164,MINI,Cooper Countryman,2018,Midsize Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,3,1.5,0,0,24.3407,31.3604,32.2701,46.568999999999996,27.3667,323,6,6
39165,MINI,Cooper Countryman,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,24.4327,31.4922,33.5563,48.6477,27.8388,319,6,6
39166,MINI,Cooper Clubman All4,2018,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,22.2225,28.3585,31.9615,46.0732,25.7539,344,5,5
39167,MINI,Cooper Countryman All4,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,3,1.5,0,0,22.8339,29.2191,29.6545,42.4,25.4701,347,5,5
39168,MINI,Cooper Countryman All4,2018,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,3,1.5,0,0,22.2225,28.3585,31.9615,46.0732,25.7539,344,5,5
39169,MINI,Cooper S Clubman,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,23.3688,29.9759,32.2497,46.5362,26.6743,332,6,6
39170,MINI,Cooper S Clubman,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,22.1051,28.1938,30.9215,44.4099,25.3588,349,5,5
39171,MINI,Cooper S Countryman,2018,Midsize Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,23.3688,29.9759,32.2497,46.5362,26.6743,332,6,6
39172,MINI,Cooper S Countryman All4,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,22.4161,28.6304,30.7898,44.2,25.541999999999998,346,5,5
39173,MINI,Cooper S Countryman All4,2018,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,20.8906,26.5,30.5383,43.8,24.3527,365,5,5
39174,MINI,Cooper S Clubman All4,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,22.4161,28.6304,30.9153,44.4,25.5808,346,5,5
39175,MINI,Cooper S Clubman All4,2018,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,20.6741,26.2,30.3494,43.5,24.1367,366,5,5
39176,BMW,X1 xDrive28i,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,21.9462,27.9711,31.166,44.7998,25.3164,349,5,5
39177,BMW,X1 sDrive28i,2018,Large Cars,Front-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,22.8873,29.2945,32.1649,46.3998,26.3011,337,5,5
39178,BMW,330i xDrive Gran Turismo,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,23.0533,29.529,32.7247,47.3016,26.5895,333,6,6
39179,BMW,340i xDrive Gran Turismo,2018,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,0,19.8477,25.0601,29.2091,41.6976,23.1926,382,5,5
39190,Chevrolet,Volt,2018,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,0,0,42.6,58.7,41.8,61.1,42.2,51,10,10
39193,Porsche,911 Carrera,2018,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,19.9,25.1,29.1,41.6,23.2007,382,5,5
39194,Porsche,911 Carrera,2018,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,22.1,28.2,29.5,42.2,24.9121,355,5,5
39195,Porsche,911 Carrera Cabriolet,2018,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,68,0,19.6,24.7,28.6,40.8,22.8334,388,5,5
39196,Porsche,911 Carrera Cabriolet,2018,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,68,0,21.7,27.6,28.4,40.4,24.2773,365,5,5
39197,Porsche,911 Carrera S,2018,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,19.5124,24.6,28.5101,40.6,22.7422,389,5,5
39198,Porsche,911 Carrera S,2018,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,21.8,27.8,28.4,40.4,24.346,363,5,5
39199,Porsche,911 Carrera S Cabriolet,2018,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,68,0,19.5,24.6,28.2,40.1,22.6436,391,5,5
39200,Porsche,911 Carrera S Cabriolet,2018,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,68,0,21.7,27.6,28.1,39.9,24.178,367,5,5
39201,Porsche,911 Carrera 4,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,19.5,24.6,28.4,40.4,22.7014,389,5,5
39202,Porsche,911 Carrera 4,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,22.0,28.0,28.4,40.4,24.4828,362,5,5
39203,Porsche,911 Carrera 4 Cabriolet,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,68,0,21.4,27.2,28.1,39.9,23.9721,370,5,5
39204,Porsche,911 Carrera 4S,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,19.5,24.6,27.9,39.7,22.555999999999997,392,5,5
39205,Porsche,911 Carrera 4S,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,21.3,27.0,27.7,39.3,23.7716,373,5,5
39206,Porsche,911 Carrera 4S Cabriolet,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,68,0,21.4659,27.3,27.6137,39.2,23.8559,371,5,5
39207,Porsche,911 Targa 4,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,21.6,27.5,28.1,39.9,24.1096,367,5,5
39208,Porsche,911 Targa 4S,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,19.3,24.3,27.7,39.3,22.3499,396,4,4
39209,Porsche,911 Targa 4S,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,21.1067,26.8,27.4851,39.0,23.5679,376,5,5
39210,Porsche,911 Carrera GTS,2018,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,18.1,22.7,26.3,37.2,21.1,418,4,4
39211,Porsche,911 Carrera GTS,2018,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,20.5,25.9,25.9,36.5,22.6,391,5,5
39212,Porsche,911 Carrera GTS Cabriolet,2018,Minicompact Cars,Rear-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,68,0,18.5,23.2,26.1,36.9,21.3,415,4,4
39213,Porsche,911 Carrera GTS Cabriolet,2018,Minicompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,68,0,19.9,25.1,25.5,36.0,22.1,400,4,4
39214,Porsche,911 Carrera 4 GTS,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,18.4,23.1,26.5,37.4,21.3,414,4,4
39215,Porsche,911 Carrera 4 GTS,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,19.9,25.1,25.7,36.2,22.1,400,4,4
39216,Porsche,911 Carrera 4 GTS Cabriolet,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,68,0,18.3,22.9,25.9,36.6,21.1,419,4,4
39217,Porsche,911 Carrera 4 GTS Cabriolet,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,68,0,19.8,25.0,25.3,35.6,21.9,402,4,4
39218,BMW,230i xDrive Coupe,2018,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,89,0,23.8146,30.6095,33.1765,48.032,27.2785,325,6,6
39219,Mercedes-Benz,C300 Coupe,2018,Subcompact Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,79,0,22.3233,28.5,30.4124,43.6,25.3585,349,5,5
39220,Mercedes-Benz,C300 4matic Coupe,2018,Subcompact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,79,0,22.3233,28.5,29.9708,42.9,25.2191,351,5,5
39221,Mercedes-Benz,C300 4matic Convertible,2018,Subcompact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,81,0,21.7524,27.7,29.3376,41.9,24.6164,360,5,5
39222,Mercedes-Benz,C300 Convertible,2018,Subcompact Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,81,0,22.3233,28.5,29.2741,41.8,24.9938,355,5,5
39223,Mercedes-Benz,AMG C43 4matic Coupe,2018,Subcompact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,6,3.0,79,0,19.8039,25.0,26.7761,37.9,22.4324,394,4,4
39224,Mercedes-Benz,AMG C43 4matic Convertible,2018,Subcompact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,6,3.0,81,0,19.3663,24.4,26.1286,36.9,21.9191,405,4,4
39225,Mercedes-Benz,C300 4matic,2018,Compact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,90,23.2447,29.8,31.6665,45.6,26.4048,335,5,5
39226,Mercedes-Benz,C300,2018,Compact Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,90,23.8782,30.7,33.0332,47.8,27.2805,324,6,6
39227,Mercedes-Benz,AMG C43 4matic,2018,Compact Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,6,3.0,0,90,19.9494,25.2,26.6788,37.7494,22.5037,393,5,5
39228,Volkswagen,Jetta,2018,Compact Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.8,0,94,24.0885,31.0,33.342,48.3,27.5262,321,6,6
39229,Volkswagen,Jetta,2018,Compact Cars,Front-Wheel Drive,Automatic (AM-S6),Regular Gasoline,4,2.0,0,94,23.8782,30.7,32.5998,47.1,27.1463,326,6,6
39230,BMW,540i,2018,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,99,20.7512,26.3067,30.0485,43.023,24.1078,367,5,5
39231,Chevrolet,Cruze Hatchback,2018,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,0,27.1962,35.5,38.0,59.8,31.0,285,7,7
39232,Mercedes-Benz,AMG E43 4matic,2018,Midsize Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,6,3.0,0,98,18.927,23.8,25.0863,35.3,21.2779,416,4,4
39233,Mercedes-Benz,E300,2018,Midsize Cars,Rear-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,98,22.1096,28.2,30.3494,43.5,25.1868,351,5,5
39234,Mercedes-Benz,E300 4matic,2018,Midsize Cars,4-Wheel Drive,Automatic 9-spd,Premium Gasoline,4,2.0,0,98,21.2864,27.0499,28.9241,41.2495,24.1569,366,5,5
39235,MINI,Cooper Clubman All4,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,3,1.5,0,0,23.0882,29.5784,30.7828,44.1889,26.0144,341,5,5
39236,MINI,John Cooper Works Clubman All4,2018,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,23.0632,29.5431,31.1662,44.8,26.1191,339,5,5
39237,MINI,John Cooper Works Clubman All4,2018,Midsize Cars,All-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,0,20.6019,26.1,30.7898,44.2,24.2061,367,5,5
39276,Porsche,911 Carrera 4 Cabriolet,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,68,0,19.3,24.3,27.8,39.5,22.3791,395,4,4
39277,Porsche,911 Carrera 4S Cabriolet,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,68,0,19.3,24.3,27.7,39.3,22.3499,396,4,4
39278,Porsche,911 Targa 4,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,19.3,24.3,27.8,39.5,22.3791,395,4,4
39279,Porsche,911 Targa 4 GTS,2018,Minicompact Cars,4-Wheel Drive,Manual 7-spd,Premium Gasoline,6,3.0,70,0,17.8,22.3,25.5,36.0,20.6,428,4,4
39280,Porsche,911 Targa 4 GTS,2018,Minicompact Cars,4-Wheel Drive,Automatic (AM-S7),Premium Gasoline,6,3.0,70,0,19.5,24.6,25.5,36.0,21.8,404,4,4
